macAdress;timestamp;identificao-mainframe;uso_cpu_total_%;uso_ram_total_%;swap_rate_mbs;tempo_cpu_ociosa;cpu_io_wait;uso_disco_total_%;disco_throughput_mbs;disco_iops_total;disco_read_count;disco_write_count;disco_latencia_ms
166250251803552;27-11-2025 13:45:34;Hideo;12.5;83.8;0.0;56.2;0.0;67.2;101.47;1170;1111;59;0.86
166250251803552;27-11-2025 13:45:38;Hideo;6.2;85.7;0.0;67.2;0.0;67.2;3.46;234;191;43;4.27
166250251803552;27-11-2025 13:45:41;Hideo;7.8;84.1;0.0;60.9;0.0;67.2;24.05;143;134;9;7.0
166250251803552;27-11-2025 13:45:44;Hideo;0.0;81.8;0.0;75.0;0.0;67.2;5.64;275;216;59;3.64
166250251803552;27-11-2025 13:45:47;Hideo;6.2;81.5;0.0;56.2;0.0;67.2;16.17;38;36;2;26.33
166250251803552;27-11-2025 13:45:50;Hideo;1.6;81.4;0.0;73.4;0.0;67.2;7.92;436;426;10;2.3
166250251803552;27-11-2025 13:45:53;Hideo;17.2;82.0;0.0;43.8;0.0;67.2;0.78;113;108;5;8.86
166250251803552;27-11-2025 13:45:56;Hideo;1.6;82.1;0.0;73.4;0.0;67.2;2.04;157;154;3;6.37
166250251803552;27-11-2025 13:45:59;Hideo;3.1;82.2;0.0;70.3;0.0;67.2;8.37;430;400;30;2.33
166250251803552;27-11-2025 13:46:03;Hideo;4.7;82.2;0.0;82.8;0.0;67.2;50.6;1326;1317;9;0.75
166250251803552;27-11-2025 13:46:06;Hideo;0.0;84.4;0.0;87.5;0.0;67.2;19.29;666;636;30;1.5
166250251803552;27-11-2025 13:46:09;Hideo;9.4;85.8;0.0;70.3;0.0;67.2;64.36;917;906;11;1.09
166250251803552;27-11-2025 13:46:12;Hideo;7.8;86.6;0.0;60.9;0.0;67.2;95.52;228;109;119;4.39
166250251803552;27-11-2025 13:46:15;Hideo;28.1;84.8;0.0;17.2;0.0;67.2;59.3;1877;1833;44;0.53
166250251803552;27-11-2025 13:46:18;Hideo;9.4;86.3;0.0;65.6;0.0;67.2;30.59;1081;1052;29;0.93
166250251803552;27-11-2025 13:46:21;Hideo;14.1;85.5;0.0;28.1;0.0;67.2;20.82;152;141;11;6.58
166250251803552;27-11-2025 13:46:24;Hideo;1.6;85.8;0.0;79.7;0.0;67.2;1.81;322;305;17;3.11
166250251803552;27-11-2025 13:46:27;Hideo;4.7;86.9;0.0;76.6;0.0;67.2;44.22;201;197;4;4.98
166250251803552;27-11-2025 13:46:31;Hideo;4.7;87.5;0.0;78.1;0.0;67.2;26.39;1126;1121;5;0.89
166250251803552;27-11-2025 13:46:34;Hideo;3.1;88.5;0.0;78.1;0.0;67.2;26.16;988;987;1;1.01
166250251803552;27-11-2025 13:46:37;Hideo;4.7;88.0;0.0;54.7;0.0;67.2;74.58;428;349;79;2.34
166250251803552;27-11-2025 13:46:40;Hideo;3.1;89.0;0.0;62.5;0.0;67.2;41.27;94;82;12;10.64
166250251803552;27-11-2025 13:46:43;Hideo;9.4;88.6;0.0;60.9;0.0;67.2;2.98;31;18;13;32.28
166250251803552;27-11-2025 13:46:46;Hideo;4.7;88.1;0.0;75.0;0.0;67.2;7.02;46;19;27;21.75
166250251803552;27-11-2025 13:46:49;Hideo;4.7;87.8;0.0;71.9;0.0;67.2;2.24;241;212;29;4.15
166250251803552;27-11-2025 13:46:52;Hideo;6.2;87.9;0.0;71.9;0.0;67.2;1.92;38;38;0;26.35
166250251803552;27-11-2025 13:46:55;Hideo;1.6;87.9;0.0;64.1;0.0;67.2;4.45;95;90;5;10.53
166250251803552;27-11-2025 13:46:59;Hideo;4.7;88.0;0.0;71.9;0.0;67.2;2.93;151;137;14;6.63
166250251803552;27-11-2025 13:47:02;Hideo;7.8;88.4;0.0;65.6;0.0;67.2;0.49;38;32;6;26.33
166250251803552;27-11-2025 13:47:05;Hideo;10.9;88.7;0.0;48.4;0.0;67.2;18.8;307;302;5;3.26
166250251803552;27-11-2025 13:47:08;Hideo;10.9;88.4;0.0;60.9;0.0;67.2;68.26;1176;990;186;0.85
